model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.2103623188405797,-2.9407246376811593,2.52,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.3050980392156863,-1.8701960784313727,1.26,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.29630872483221476,-1.2,0.6073825503355705,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.29630872483221476,-1.2,0.6073825503355705,False,False,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.29630872483221476,-1.2,0.6073825503355705,False,False,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.29630872483221476,-1.2,0.6073825503355705,False,False,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.29630872483221476,-1.2,0.6073825503355705,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.29630872483221476,-1.2,0.6073825503355705,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.29630872483221476,-1.2,0.6073825503355705,False,True,Llama-3.2-1B-Instruct|s0
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.06713178294573643,-1.464263565891473,1.33,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.24863636363636363,-1.19,0.6927272727272726,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.3130952380952381,-1.29,0.6638095238095238,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.3130952380952381,-1.29,0.6638095238095238,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.3130952380952381,-1.29,0.6638095238095238,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.3130952380952381,-1.29,0.6638095238095238,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.3130952380952381,-1.29,0.6638095238095238,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.3130952380952381,-1.29,0.6638095238095238,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.3130952380952381,-1.29,0.6638095238095238,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.08629032258064516,-1.63258064516129,1.46,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.37203703703703705,-0.98,0.23592592592592587,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.2966153846153846,-1.723230769230769,1.13,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.2966153846153846,-1.723230769230769,1.13,False,False,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.2966153846153846,-1.723230769230769,1.13,False,False,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.2966153846153846,-1.723230769230769,1.13,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.2966153846153846,-1.723230769230769,1.13,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.2966153846153846,-1.723230769230769,1.13,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.2966153846153846,-1.723230769230769,1.13,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.04190476190476191,-1.9838095238095237,1.9,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.36333333333333334,-1.3566666666666667,0.6300000000000001,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.35015151515151516,-2.2,1.49969696969697,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.35015151515151516,-2.2,1.49969696969697,False,False,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.35015151515151516,-2.2,1.49969696969697,False,False,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.35015151515151516,-2.2,1.49969696969697,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.35015151515151516,-2.2,1.49969696969697,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.35015151515151516,-2.2,1.49969696969697,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.35015151515151516,-2.2,1.49969696969697,False,True,Llama-3.2-1B-Instruct|s3
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.02636363636363637,-1.4,1.3472727272727272,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.2709302325581395,-1.11,0.568139534883721,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.3279166666666667,-1.71,1.0541666666666667,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.3279166666666667,-1.71,1.0541666666666667,False,False,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.3279166666666667,-1.71,1.0541666666666667,False,False,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.3279166666666667,-1.71,1.0541666666666667,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.3279166666666667,-1.71,1.0541666666666667,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.3279166666666667,-1.71,1.0541666666666667,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.3279166666666667,-1.71,1.0541666666666667,False,True,Llama-3.2-1B-Instruct|s4
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,mmlu,62.98,62.95,-0.03,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,mmlu_cot,65.4,65.23,-0.17,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,arc_challenge,77.13,76.71,-0.42,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,gsm8k,77.94,76.72,-1.22,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,winogrande,71.11,71.11,0.0,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,hellaswag,73.62,73.54,-0.08,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-3B-Instruct,fp8_dynamic,truthfulqa,51.47,51.06,-0.41,-0.10592307692307693,-1.941846153846154,1.73,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8,llama-3.2,Llama-3.2-3B-Instruct,fp8,mmlu,62.98,62.61,-0.37,-0.3,-1.21,0.6099999999999999,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8,llama-3.2,Llama-3.2-3B-Instruct,fp8,mmlu_cot,65.4,65.2,-0.2,-0.3,-1.21,0.6099999999999999,False,True,Llama-3.2-3B-Instruct|s0
RedHatAI/Llama-3.2-3B-Instruct-FP8,llama-3.2,Llama-3.2-3B-Instruct,fp8,arc_challenge,77.13,76.62,-0.51,-0.3,-1.21,0.6099999999999999,False,True,Llama-3.2-3B-Instruct|s0
