model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu,47.66,47.95,0.29,-0.3130952380952381,-0.6604994740757537,0.03430899788527758,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,mmlu_cot,47.1,44.63,-2.47,-0.3130952380952381,-0.660295081815123,0.03410460562464679,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,arc_challenge,58.36,56.14,-2.22,-0.3130952380952381,-1.4999700465116552,0.873779570321179,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,gsm8k,45.72,46.7,0.98,-0.3130952380952381,-1.4436883842635027,0.8174979080730265,False,False,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,hellaswag,61.01,60.95,-0.06,-0.3130952380952381,-0.7142599626155245,0.0880694864250483,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,winogrande,62.27,61.33,-0.94,-0.3130952380952381,-1.4355019208817115,0.8093114446912353,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-quantized.w8a8,llama-3.2,Llama-3.2-1B-Instruct,w8a8_int,truthfulqa,43.52,42.84,-0.68,-0.3130952380952381,-1.7427674463084777,1.1165769701180015,False,True,Llama-3.2-1B-Instruct|s1
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu,47.66,47.55,-0.11,-0.08629032258064516,-0.667484370730906,0.4949037255696157,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,mmlu_cot,47.1,46.79,-0.31,-0.08629032258064516,-0.6671424302677125,0.4945617851064221,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,arc_challenge,58.36,57.25,-1.11,-0.08629032258064516,-2.0718866484406173,1.8993060032793272,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,gsm8k,45.72,45.94,0.22,-0.08629032258064516,-1.9777295722428934,1.8051489270816032,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,winogrande,62.27,61.4,-0.87,-0.08629032258064516,-1.9640339309693544,1.7914532858080643,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,hellaswag,61.01,60.95,-0.06,-0.08629032258064516,-0.7574236193896859,0.5848429742283956,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,llama-3.2,Llama-3.2-1B-Instruct,fp8_dynamic,truthfulqa,43.52,44.23,0.71,-0.08629032258064516,-2.4780774459419668,2.305496800780676,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,mmlu,47.66,47.76,0.1,-0.37203703703703705,-0.7518497697619064,0.007775695687832318,False,False,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,arc_challenge,58.36,57.85,-0.51,-0.37203703703703705,-1.669632511411817,0.9255584373377427,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,gsm8k,45.72,45.49,-0.23,-0.37203703703703705,-1.6081004696955268,0.8640263956214526,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,hellaswag,61.01,61.0,-0.01,-0.37203703703703705,-0.8106254436027387,0.06655136952866464,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,winogrande,62.27,62.35,0.08,-0.37203703703703705,-1.5991503110435623,0.8550762369694881,False,True,Llama-3.2-1B-Instruct|s2
RedHatAI/Llama-3.2-1B-Instruct-FP8,llama-3.2,Llama-3.2-1B-Instruct,fp8,truthfulqa,43.52,43.08,-0.44,-0.37203703703703705,-1.9350798904716848,1.1910058163976105,False,True,Llama-3.2-1B-Instruct|s2
