model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,mmlu,76.34,76.34,0.0,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,arc_challenge,74.49,74.49,0.0,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,gsm8k,21.0,20.32,-0.68,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,hellaswag,86.03,86.04,0.01,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,winogrande,77.98,77.74,-0.24,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,truthfulqa,64.6,64.51,-0.09,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,mmlu,56.93,56.87,-0.06,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,arc_challenge,57.76,57.25,-0.51,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,gsm8k,45.11,44.35,-0.76,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,hellaswag,71.22,70.87,-0.35,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,winogrande,68.67,68.11,-0.56,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,truthfulqa,53.11,52.99,-0.12,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,mmlu,56.93,55.98,-0.95,-0.7502884615384615,-2.21,0.7094230769230769,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,arc_challenge,57.76,57.08,-0.68,-0.7502884615384615,-2.21,0.7094230769230769,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,gsm8k,45.11,42.0,-3.11,-0.7502884615384615,-2.21,0.7094230769230769,False,False,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,hellaswag,71.22,70.53,-0.69,-0.7502884615384615,-2.21,0.7094230769230769,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,winogrande,68.67,68.35,-0.32,-0.7502884615384615,-2.21,0.7094230769230769,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,truthfulqa,53.11,52.57,-0.54,-0.7502884615384615,-2.21,0.7094230769230769,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,mmlu,56.94,56.81,-0.13,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,arc_challenge,58.87,58.7,-0.17,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,gsm8k,44.81,44.88,0.07,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,hellaswag,71.41,71.34,-0.07,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,winogrande,68.82,69.46,0.64,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,truthfulqa,53.22,53.13,-0.09,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,mmlu,56.94,56.64,-0.3,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,arc_challenge,58.87,56.74,-2.13,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,False,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,gsm8k,44.81,43.97,-0.84,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,hellaswag,71.41,71.18,-0.23,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,winogrande,68.82,68.59,-0.23,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,truthfulqa,53.22,53.19,-0.03,-0.28622448979591836,-1.7459360282574568,1.1734870486656201,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,mmlu,53.01,52.86,-0.15,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,arc_challenge,53.92,54.27,0.35,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,gsm8k,24.03,23.81,-0.22,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,hellaswag,74.74,74.56,-0.18,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,winogrande,70.96,70.56,-0.4,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,truthfulqa,36.29,36.15,-0.14,0.11074999999999999,-1.3489615384615385,1.5704615384615384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,mmlu,72.28,71.99,-0.29,-0.39129032258064517,-1.8510018610421837,1.0684212158808932,False,True,test=gemma-2|cal=granite+llama-3.1
