model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,truthfulqa,53.22,53.13,-0.09,0.11074999999999999,-14.781414909868651,15.00291490986865,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,mmlu,56.94,56.64,-0.3,-0.28622448979591836,-0.7873009544362644,0.21485197484442758,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,arc_challenge,58.87,56.74,-2.13,-0.28622448979591836,-2.009819831253137,1.4373708516613,False,False,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,gsm8k,44.81,43.97,-0.84,-0.28622448979591836,-1.9282050685332457,1.355756088941409,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,hellaswag,71.41,71.18,-0.23,-0.28622448979591836,-0.826915601642046,0.25446662205020937,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,winogrande,68.82,68.59,-0.23,-0.28622448979591836,-1.8467821755174403,1.2743331959256037,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,truthfulqa,53.22,53.19,-0.03,-0.28622448979591836,-2.379513822762943,1.8070648431711063,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,mmlu,53.01,52.86,-0.15,0.11074999999999999,-3.4823430271564257,3.7038430271564255,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,arc_challenge,53.92,54.27,0.35,0.11074999999999999,-12.310596943419352,12.53209694341935,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,gsm8k,24.03,23.81,-0.22,0.11074999999999999,-9.925624816646966,10.147124816646965,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,hellaswag,74.74,74.56,-0.18,0.11074999999999999,-3.5882508622022735,3.8097508622022733,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,winogrande,70.96,70.56,-0.4,0.11074999999999999,-10.768980137339222,10.99048013733922,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,truthfulqa,36.29,36.15,-0.14,0.11074999999999999,-14.240428940954864,14.461928940954863,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,mmlu,72.28,71.99,-0.29,-0.39129032258064517,-0.8810782147442081,0.09849756958291778,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,arc_challenge,71.5,71.5,0.0,-0.39129032258064517,-2.101024091075619,1.3184434459143284,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,hellaswag,81.91,81.7,-0.21,-0.39129032258064517,-0.8893650227860765,0.10678437762478615,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,winogrande,77.11,78.37,1.26,-0.39129032258064517,-1.921696763491126,1.1391161183298355,False,False,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,truthfulqa,60.32,60.52,0.2,-0.39129032258064517,-2.610622522233352,1.8280418770720617,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,mmlu,72.28,71.36,-0.92,-0.7502884615384615,-1.7143483934615613,0.2137714703846384,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,arc_challenge,71.5,70.98,-0.52,-0.7502884615384615,-4.115593825010881,2.6150169019339575,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,gsm8k,76.26,79.83,3.57,-0.7502884615384615,-3.7403435693925586,2.2397666463156356,False,False,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,hellaswag,81.91,81.29,-0.62,-0.7502884615384615,-1.7306594940921085,0.23008257101518548,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,winogrande,77.11,78.29,1.18,-0.7502884615384615,-3.7626200296412633,2.2620431065643403,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,truthfulqa,60.32,59.97,-0.35,-0.7502884615384615,-5.118647262448613,3.6180703393716898,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,mmlu,72.29,72.4,0.11,0.11074999999999999,-3.111388559123941,3.332888559123941,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,arc_challenge,71.08,71.33,0.25,0.11074999999999999,-11.187478900537322,11.40897890053732,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,gsm8k,79.3,79.23,-0.07,0.11074999999999999,-9.406263597476876,9.627763597476875,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,hellaswag,81.93,81.93,0.0,0.11074999999999999,-3.164856817893743,3.3863568178937427,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,winogrande,77.98,77.74,-0.24,0.11074999999999999,-9.82071431580187,10.04221431580187,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,truthfulqa,60.21,60.2,-0.01,0.11074999999999999,-14.497950184404896,14.719450184404895,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,mmlu,72.29,71.9,-0.39,-0.28622448979591836,-0.7391383754517397,0.16668939585990294,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,arc_challenge,71.08,71.42,0.34,-0.28622448979591836,-1.8743389232616652,1.3018899436698286,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,gsm8k,79.3,78.85,-0.45,-0.28622448979591836,-1.6239657225765713,1.0515167429847347,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,hellaswag,81.93,81.6,-0.33,-0.28622448979591836,-0.7466540413346079,0.17420506174277117,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,winogrande,77.98,78.37,0.39,-0.28622448979591836,-1.6822222133528264,1.1097732337609898,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,truthfulqa,60.21,60.12,-0.09,-0.28622448979591836,-2.3396691333120163,1.7672201537201797,False,True,test=gemma-2|cal=granite+llama-3.1
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,mmlu,76.34,76.34,0.0,-0.09322580645161291,-0.6573011805528807,0.4708495676496548,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,arc_challenge,74.49,74.49,0.0,-0.09322580645161291,-2.095892094161375,1.909440481258149,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,gsm8k,21.0,20.32,-0.68,-0.09322580645161291,-1.8571055456476635,1.6706539327444376,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,hellaswag,86.03,86.04,0.01,-0.09322580645161291,-0.637328946793174,0.4508773338899481,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,winogrande,77.98,77.74,-0.24,-0.09322580645161291,-1.9241912247482562,1.7377396118450303,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-27b-it-quantized.w8a16,gemma-2,gemma-2-27b-it,w8a16,truthfulqa,64.6,64.51,-0.09,-0.09322580645161291,-2.7245541163814706,2.5381025034782447,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,mmlu,56.93,56.87,-0.06,-0.38535714285714284,-0.8665570944954233,0.09584280878113766,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,arc_challenge,57.76,57.25,-0.51,-0.38535714285714284,-2.0468319970764175,1.2761177113621316,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,gsm8k,45.11,44.35,-0.76,-0.38535714285714284,-1.9631233961961145,1.192409110481829,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,hellaswag,71.22,70.87,-0.35,-0.38535714285714284,-0.9056145863641893,0.13490030064990366,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,winogrande,68.67,68.11,-0.56,-0.38535714285714284,-1.8859312395710992,1.1152169538568133,False,True,test=gemma-2|cal=granite+llama-3.2
